time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
373337427.0,2984.0,0.0,-1.14,0.37,-0.38,0
373345443.0,8016.0,1.0,0.84,0.28,-0.11,-0.46
373348427.0,2984.0,0.0,-1.22,0.34,-0.45,0
373355443.0,7016.0,1.0,0.84,0.28,-0.11,-0.46
373358427.0,2984.0,0.0,-1.47,0.16,-0.51,0
373365443.0,7016.0,1.0,0.84,0.28,-0.11,-0.46
373368427.0,2984.0,0.0,-1.61,0.1,-0.57,0
373374443.0,6016.0,1.0,0.84,0.28,-0.11,-0.46
373377427.0,2984.0,0.0,-1.76,-0.01,-0.66,0
373385443.0,8016.0,1.0,0.84,0.28,-0.11,-0.46
373388427.0,2984.0,0.0,-1.94,-0.09,-0.72,0
373395443.0,7016.0,1.0,0.84,0.29,-0.11,-0.45
373398427.0,2984.0,0.0,-2.29,0.07,-1.11,0
373405443.0,7016.0,1.0,0.84,0.29,-0.12,-0.45
373408427.0,2984.0,0.0,-2.53,0.34,-1.42,0
373414443.0,6016.0,1.0,0.83,0.29,-0.12,-0.45
373417427.0,2984.0,0.0,-2.73,0.77,-1.77,0
373425443.0,8016.0,1.0,0.83,0.29,-0.12,-0.45
373428427.0,2984.0,0.0,-2.94,1.08,-2.1,0
373434443.0,6016.0,1.0,0.83,0.3,-0.12,-0.45
373437427.0,2984.0,0.0,-3.39,1.62,-2.89,0
373444443.0,7016.0,1.0,0.83,0.3,-0.12,-0.45
373447427.0,2984.0,0.0,-3.46,1.71,-3.25,0
373455443.0,8016.0,1.0,0.83,0.31,-0.13,-0.45
373458427.0,2984.0,0.0,-3.44,1.68,-3.57,0
373465443.0,7016.0,1.0,0.83,0.31,-0.13,-0.45
373468427.0,2984.0,0.0,-3.11,1.31,-3.75,0
373474443.0,6016.0,1.0,0.83,0.32,-0.13,-0.44
373477427.0,2984.0,0.0,-2.45,0.02,-3.85,0
373484443.0,7016.0,1.0,0.82,0.32,-0.14,-0.44
373487427.0,2984.0,0.0,-2.25,-0.57,-3.79,0
373497443.0,10016.0,1.0,0.82,0.33,-0.14,-0.44
373500427.0,2984.0,0.0,-1.95,-1.22,-3.6,0
373505443.0,5016.0,1.0,0.82,0.34,-0.15,-0.44
373508427.0,2984.0,0.0,-1.53,-2.17,-3.52,0
373514443.0,6016.0,1.0,0.82,0.35,-0.15,-0.44
373517427.0,2984.0,0.0,-1.37,-2.54,-3.47,0
373525443.0,8016.0,1.0,0.81,0.35,-0.16,-0.44
373528427.0,2984.0,0.0,-1.11,-2.89,-3.37,0
373535443.0,7016.0,1.0,0.81,0.36,-0.16,-0.43
373538427.0,2984.0,0.0,-0.74,-3.02,-3.26,0
373545443.0,7016.0,1.0,0.81,0.37,-0.17,-0.43
373548427.0,2984.0,0.0,0.34,-2.58,-3.61,0
373555443.0,7016.0,1.0,0.8,0.38,-0.17,-0.43
373558427.0,2984.0,0.0,0.62,-2.12,-3.75,0
373565443.0,7016.0,1.0,0.8,0.39,-0.18,-0.42
373568427.0,2984.0,0.0,0.83,-1.8,-3.89,0
373575443.0,7016.0,1.0,0.79,0.4,-0.18,-0.42
373578427.0,2984.0,0.0,0.93,-1.55,-3.91,0
373585443.0,7016.0,1.0,0.79,0.4,-0.19,-0.42
373588427.0,2984.0,0.0,1.18,-1.65,-3.88,0
373598443.0,10016.0,1.0,0.79,0.41,-0.19,-0.42
373601427.0,2984.0,0.0,1.31,-1.71,-3.69,0
373605443.0,4016.0,1.0,0.78,0.42,-0.2,-0.42
373608427.0,2984.0,0.0,1.45,-1.59,-3.56,0
373615443.0,7016.0,1.0,0.78,0.43,-0.21,-0.41
373618427.0,2984.0,0.0,1.5,-1.28,-3.56,0
373624443.0,6016.0,1.0,0.77,0.44,-0.21,-0.41
373627427.0,2984.0,0.0,1.92,-0.62,-3.74,0
373635443.0,8016.0,1.0,0.76,0.45,-0.22,-0.41
373638427.0,2984.0,0.0,2.07,-0.35,-3.75,0
373645443.0,7016.0,1.0,0.76,0.46,-0.22,-0.41
373648427.0,2984.0,0.0,2.41,-0.03,-3.69,0
373655443.0,7016.0,1.0,0.75,0.47,-0.23,-0.4
373658427.0,2984.0,0.0,2.72,0.21,-3.53,0
373664443.0,6016.0,1.0,0.74,0.48,-0.24,-0.4
373667427.0,2984.0,0.0,3.31,0.99,-3.48,0
373677443.0,10016.0,1.0,0.74,0.49,-0.24,-0.4
373680427.0,2984.0,0.0,3.32,1.05,-3.34,0
373685443.0,5016.0,1.0,0.73,0.49,-0.25,-0.4
373688427.0,2984.0,0.0,3.31,0.73,-3.13,0
373695443.0,7016.0,1.0,0.72,0.5,-0.26,-0.4
373698427.0,2984.0,0.0,3.16,0.34,-2.79,0
373705443.0,7016.0,1.0,0.72,0.51,-0.26,-0.4
373708427.0,2984.0,0.0,3.0,-0.34,-2.43,0
373715443.0,7016.0,1.0,0.71,0.51,-0.27,-0.39
373718427.0,2984.0,0.0,2.97,-0.3,-2.27,0
373725443.0,7016.0,1.0,0.71,0.52,-0.28,-0.39
373728427.0,2984.0,0.0,3.17,-0.01,-2.2,0
373735443.0,7016.0,1.0,0.7,0.53,-0.29,-0.39
373738427.0,2984.0,0.0,3.88,0.82,-2.52,0
373745443.0,7016.0,1.0,0.69,0.53,-0.3,-0.39
373748427.0,2984.0,0.0,4.05,1.07,-2.47,0
373758443.0,10016.0,1.0,0.69,0.54,-0.31,-0.39
373761427.0,2984.0,0.0,4.08,1.02,-2.3,0
373766443.0,5016.0,1.0,0.68,0.54,-0.32,-0.38
373769427.0,2984.0,0.0,4.06,0.64,-2.16,0
373775443.0,6016.0,1.0,0.67,0.54,-0.33,-0.38
373778427.0,2984.0,0.0,3.87,-0.14,-1.89,0
373785443.0,7016.0,1.0,0.66,0.55,-0.33,-0.38
373788427.0,2984.0,0.0,3.91,-0.53,-1.6,0
373795443.0,7016.0,1.0,0.66,0.55,-0.34,-0.38
373798427.0,2984.0,0.0,4.07,-0.82,-1.31,0
373805443.0,7016.0,1.0,0.65,0.56,-0.35,-0.38
373808427.0,2984.0,0.0,4.32,-1.02,-0.99,0
373814443.0,6016.0,1.0,0.64,0.56,-0.36,-0.38
373817427.0,2984.0,0.0,5.51,0.21,-1.0,0
373825443.0,8016.0,1.0,0.63,0.57,-0.37,-0.38
373828427.0,2984.0,0.0,6.08,0.41,-0.7,0
373835443.0,7016.0,1.0,0.63,0.57,-0.38,-0.38
373838427.0,2984.0,0.0,6.68,0.14,-0.36,0
373845443.0,7016.0,1.0,0.62,0.57,-0.39,-0.37
373848427.0,2984.0,0.0,6.97,-0.25,0.06,0
373858443.0,10016.0,1.0,0.61,0.57,-0.39,-0.38
373861427.0,2984.0,0.0,6.78,-0.54,0.61,0
373865443.0,4016.0,1.0,0.6,0.58,-0.4,-0.38
373868427.0,2984.0,0.0,6.39,-0.76,0.88,0
373875443.0,7016.0,1.0,0.6,0.58,-0.41,-0.38
373878427.0,2984.0,0.0,5.93,-1.04,1.28,0
373885443.0,7016.0,1.0,0.59,0.58,-0.42,-0.38
373888427.0,2984.0,0.0,5.5,-1.29,1.6,0
373895443.0,7016.0,1.0,0.59,0.58,-0.42,-0.38
373898427.0,2984.0,0.0,5.27,-1.98,2.25,0
373905443.0,7016.0,1.0,0.58,0.58,-0.43,-0.38
373909427.0,3984.0,0.0,5.43,-1.91,2.53,0
373915443.0,6016.0,1.0,0.58,0.58,-0.44,-0.38
373918427.0,2984.0,0.0,5.82,-1.55,2.68,0
373925443.0,7016.0,1.0,0.57,0.58,-0.44,-0.38
373928427.0,2984.0,0.0,6.12,-0.08,2.63,0
373935443.0,7016.0,1.0,0.57,0.58,-0.45,-0.38
373938427.0,2984.0,0.0,6.05,-0.09,2.79,0
373945443.0,7016.0,1.0,0.56,0.58,-0.45,-0.38
373948427.0,2984.0,0.0,5.54,-0.14,2.96,0
373955443.0,7016.0,1.0,0.56,0.58,-0.46,-0.39
373958427.0,2984.0,0.0,4.92,-0.37,3.14,0
373965443.0,7016.0,1.0,0.55,0.57,-0.46,-0.39
373968427.0,2984.0,0.0,3.77,-1.13,3.43,0
373975443.0,7016.0,1.0,0.55,0.57,-0.46,-0.4
373978427.0,2984.0,0.0,3.34,-1.37,3.56,0
373985443.0,7016.0,1.0,0.55,0.57,-0.46,-0.4
373989427.0,3984.0,0.0,3.06,-1.34,3.72,0
373996443.0,7016.0,1.0,0.54,0.57,-0.46,-0.4
373999427.0,2984.0,0.0,2.94,-1.18,3.77,0
374007443.0,8016.0,1.0,0.54,0.57,-0.46,-0.41
374010427.0,2984.0,0.0,2.92,-0.58,3.88,0
374015443.0,5016.0,1.0,0.54,0.57,-0.47,-0.41
374018427.0,2984.0,0.0,3.11,-0.12,3.92,0
374025443.0,7016.0,1.0,0.54,0.57,-0.47,-0.41
374029427.0,3984.0,0.0,3.18,-0.06,3.95,0
374035443.0,6016.0,1.0,0.54,0.57,-0.47,-0.42
374038427.0,2984.0,0.0,3.17,-0.3,4.0,0
374045443.0,7016.0,1.0,0.53,0.57,-0.47,-0.42
374048427.0,2984.0,0.0,2.88,-0.64,4.09,0
374055443.0,7016.0,1.0,0.53,0.57,-0.46,-0.43
374058427.0,2984.0,0.0,2.8,-0.66,4.13,0
374065443.0,7016.0,1.0,0.53,0.57,-0.46,-0.43
374069427.0,3984.0,0.0,2.62,-0.57,4.05,0
374075443.0,6016.0,1.0,0.53,0.57,-0.46,-0.43
374078427.0,2984.0,0.0,2.5,-0.34,3.97,0
374085443.0,7016.0,1.0,0.53,0.57,-0.45,-0.44
374088427.0,2984.0,0.0,2.14,-0.02,3.84,0
374095443.0,7016.0,1.0,0.52,0.57,-0.45,-0.44
374098427.0,2984.0,0.0,1.98,-0.12,3.81,0
374105443.0,7016.0,1.0,0.52,0.57,-0.45,-0.45
374108427.0,2984.0,0.0,1.86,-0.43,3.83,0
374115443.0,7016.0,1.0,0.52,0.57,-0.44,-0.45
374118427.0,2984.0,0.0,1.81,-0.61,3.86,0
374125443.0,7016.0,1.0,0.52,0.57,-0.44,-0.46
374128427.0,2984.0,0.0,1.58,-0.59,3.8,0
374135443.0,7016.0,1.0,0.53,0.56,-0.44,-0.46
374138427.0,2984.0,0.0,1.3,-0.64,3.69,0
374145443.0,7016.0,1.0,0.53,0.56,-0.43,-0.47
374148427.0,2984.0,0.0,0.94,-0.96,3.65,0
374155443.0,7016.0,1.0,0.53,0.56,-0.43,-0.47
374158427.0,2984.0,0.0,0.13,-1.11,3.52,0
374165443.0,7016.0,1.0,0.53,0.56,-0.42,-0.47
374168427.0,2984.0,0.0,-0.25,-1.03,3.39,0
374178443.0,10016.0,1.0,0.54,0.56,-0.42,-0.48
374181427.0,2984.0,0.0,-0.59,-1.05,3.32,0
374186443.0,5016.0,1.0,0.54,0.56,-0.41,-0.48
374189427.0,2984.0,0.0,-1.01,-1.13,3.21,0
374195443.0,6016.0,1.0,0.54,0.55,-0.4,-0.49
374198427.0,2984.0,0.0,-2.46,-1.19,2.95,0
374205443.0,7016.0,1.0,0.54,0.55,-0.4,-0.49
374208427.0,2984.0,0.0,2.54,0.86,1.7,0
374215443.0,7016.0,1.0,0.55,0.55,-0.39,-0.5
374218427.0,2984.0,0.0,-1.62,-2.04,2.43,0
374225443.0,7016.0,1.0,0.55,0.55,-0.38,-0.5
374228427.0,2984.0,0.0,-1.38,-1.46,2.16,0
374235443.0,7016.0,1.0,0.55,0.55,-0.37,-0.5
374238427.0,2984.0,0.0,-1.66,-0.97,1.81,0
374245443.0,7016.0,1.0,0.56,0.54,-0.36,-0.51
374248427.0,2984.0,0.0,-2.01,-1.26,1.55,0
374255443.0,7016.0,1.0,0.56,0.54,-0.36,-0.51
374258427.0,2984.0,0.0,-2.43,-1.5,1.34,0
374265443.0,7016.0,1.0,0.57,0.54,-0.35,-0.52
374268427.0,2984.0,0.0,-2.78,-1.83,1.16,0
374275443.0,7016.0,1.0,0.57,0.54,-0.34,-0.52
374278427.0,2984.0,0.0,-2.84,-1.65,0.99,0
374285443.0,7016.0,1.0,0.58,0.54,-0.33,-0.52
374288427.0,2984.0,0.0,-2.58,-1.28,0.8,0
374295443.0,7016.0,1.0,0.58,0.54,-0.32,-0.52
374298427.0,2984.0,0.0,-2.27,-1.12,0.61,0
374305443.0,7016.0,1.0,0.59,0.54,-0.31,-0.52
374308427.0,2984.0,0.0,-2.02,-1.15,0.45,0
374318443.0,10016.0,1.0,0.59,0.53,-0.3,-0.52
374321427.0,2984.0,0.0,-1.94,-0.71,0.3,0
374325443.0,4016.0,1.0,0.6,0.53,-0.29,-0.53
374328427.0,2984.0,0.0,-1.97,-0.41,0.16,0
374335443.0,7016.0,1.0,0.61,0.53,-0.28,-0.53
374338427.0,2984.0,0.0,-2.06,-0.18,-0.01,0
374345443.0,7016.0,1.0,0.61,0.52,-0.27,-0.53
374348427.0,2984.0,0.0,-2.34,0.28,-0.09,0
374355443.0,7016.0,1.0,0.62,0.52,-0.26,-0.52
374358427.0,2984.0,0.0,-2.43,0.59,-0.3,0
374365443.0,7016.0,1.0,0.63,0.52,-0.26,-0.52
374368427.0,2984.0,0.0,-2.52,0.64,-0.46,0
374375443.0,7016.0,1.0,0.63,0.51,-0.25,-0.52
374378427.0,2984.0,0.0,-2.65,0.54,-0.56,0
374385443.0,7016.0,1.0,0.64,0.51,-0.24,-0.52
374388427.0,2984.0,0.0,-2.75,0.07,-0.36,0
374399443.0,11016.0,1.0,0.65,0.51,-0.23,-0.52
374402427.0,2984.0,0.0,-2.71,-0.33,-0.31,0
374406443.0,4016.0,1.0,0.65,0.5,-0.23,-0.52
374409427.0,2984.0,0.0,-2.49,-0.67,-0.24,0
374415443.0,6016.0,1.0,0.66,0.5,-0.22,-0.52
374418427.0,2984.0,0.0,-2.28,-0.86,-0.18,0
374425443.0,7016.0,1.0,0.66,0.5,-0.21,-0.52
374428427.0,2984.0,0.0,-2.03,-0.29,-0.28,0
374435443.0,7016.0,1.0,0.66,0.5,-0.2,-0.52
374438427.0,2984.0,0.0,-1.85,-0.27,-0.43,0
374445443.0,7016.0,1.0,0.67,0.49,-0.2,-0.52
374448427.0,2984.0,0.0,-1.75,-0.5,-0.41,0
374455443.0,7016.0,1.0,0.67,0.49,-0.19,-0.52
374458427.0,2984.0,0.0,-1.68,-0.49,-0.45,0
374465443.0,7016.0,1.0,0.68,0.49,-0.19,-0.52
374468427.0,2984.0,0.0,-2.08,0.1,-0.86,0
374475443.0,7016.0,1.0,0.68,0.48,-0.18,-0.52
374478427.0,2984.0,0.0,-2.44,0.21,-1.09,0
374485443.0,7016.0,1.0,0.69,0.48,-0.18,-0.51
374488427.0,2984.0,0.0,-2.76,0.01,-1.23,0
374495443.0,7016.0,1.0,0.69,0.48,-0.17,-0.51
374498427.0,2984.0,0.0,-3.25,-0.13,-1.27,0
374505443.0,7016.0,1.0,0.7,0.47,-0.17,-0.51
374508427.0,2984.0,0.0,-3.86,-0.8,-1.28,0
374518443.0,10016.0,1.0,0.7,0.47,-0.17,-0.51
374521427.0,2984.0,0.0,-3.61,-1.35,-1.16,0
374526443.0,5016.0,1.0,0.71,0.47,-0.17,-0.5
374529427.0,2984.0,0.0,-3.32,-1.56,-1.19,0
374535443.0,6016.0,1.0,0.71,0.46,-0.17,-0.5
374538427.0,2984.0,0.0,-2.26,-2.12,-1.26,0
374545443.0,7016.0,1.0,0.72,0.46,-0.17,-0.5
374548427.0,2984.0,0.0,-1.79,-2.1,-1.38,0
374555443.0,7016.0,1.0,0.72,0.46,-0.16,-0.49
374558427.0,2984.0,0.0,-1.68,-1.55,-1.73,0
374566443.0,8016.0,1.0,0.72,0.46,-0.16,-0.49
374569427.0,2984.0,0.0,-1.96,-1.05,-2.03,0
374575443.0,6016.0,1.0,0.72,0.46,-0.16,-0.49
374578427.0,2984.0,0.0,-2.97,-1.16,-2.39,0
374585443.0,7016.0,1.0,0.73,0.46,-0.16,-0.49
374588427.0,2984.0,0.0,-3.31,-1.65,-2.35,0
374595443.0,7016.0,1.0,0.73,0.46,-0.16,-0.49
374598427.0,2984.0,0.0,-3.28,-1.96,-2.37,0
374606443.0,8016.0,1.0,0.73,0.46,-0.15,-0.49
374609427.0,2984.0,0.0,-2.97,-1.97,-2.42,0
374615443.0,6016.0,1.0,0.73,0.46,-0.15,-0.49
374618427.0,2984.0,0.0,-1.55,-1.02,-2.8,0
374625443.0,7016.0,1.0,0.73,0.46,-0.15,-0.48
374628427.0,2984.0,0.0,-0.86,-0.48,-3.09,0
374635443.0,7016.0,1.0,0.73,0.46,-0.15,-0.48
374638427.0,2984.0,0.0,-0.48,-0.18,-3.32,0
374646443.0,8016.0,1.0,0.73,0.46,-0.15,-0.48
374649427.0,2984.0,0.0,-0.28,0.1,-3.47,0
374655443.0,6016.0,1.0,0.74,0.46,-0.15,-0.48
374658427.0,2984.0,0.0,-0.62,-0.15,-3.75,0
374665443.0,7016.0,1.0,0.74,0.46,-0.15,-0.48
374668427.0,2984.0,0.0,-0.95,-0.61,-3.81,0
374675443.0,7016.0,1.0,0.74,0.46,-0.15,-0.48
374678427.0,2984.0,0.0,-1.31,-0.93,-3.82,0
374686443.0,8016.0,1.0,0.74,0.46,-0.15,-0.47
374689427.0,2984.0,0.0,-1.58,-1.14,-3.71,0
374695443.0,6016.0,1.0,0.74,0.46,-0.15,-0.47
374698427.0,2984.0,0.0,-1.44,-1.07,-3.66,0
374705443.0,7016.0,1.0,0.74,0.46,-0.15,-0.47
374709427.0,3984.0,0.0,-1.04,-1.06,-3.66,0
374716443.0,7016.0,1.0,0.74,0.46,-0.15,-0.47
374719427.0,2984.0,0.0,-0.62,-0.88,-3.75,0
374725443.0,6016.0,1.0,0.74,0.46,-0.16,-0.46
374728427.0,2984.0,0.0,0.35,-0.58,-3.94,0
374735443.0,7016.0,1.0,0.74,0.46,-0.16,-0.46
374738427.0,2984.0,0.0,0.61,-0.57,-4.08,0
374745443.0,7016.0,1.0,0.74,0.46,-0.17,-0.46
374749427.0,3984.0,0.0,0.75,-0.62,-4.07,0
374755443.0,6016.0,1.0,0.74,0.46,-0.17,-0.45
374758427.0,2984.0,0.0,0.71,-0.75,-4.07,0
374765443.0,7016.0,1.0,0.74,0.47,-0.17,-0.45
374768427.0,2984.0,0.0,1.0,-0.97,-3.96,0
374775443.0,7016.0,1.0,0.74,0.47,-0.18,-0.45
374778427.0,2984.0,0.0,1.02,-1.01,-3.94,0
374785443.0,7016.0,1.0,0.74,0.47,-0.18,-0.45
374789427.0,3984.0,0.0,1.08,-0.85,-3.85,0
374795443.0,6016.0,1.0,0.74,0.48,-0.19,-0.45
374798427.0,2984.0,0.0,1.05,-0.77,-3.82,0
374806443.0,8016.0,1.0,0.73,0.48,-0.19,-0.44
374809427.0,2984.0,0.0,1.11,-0.67,-3.91,0
374815443.0,6016.0,1.0,0.73,0.48,-0.2,-0.44
374818427.0,2984.0,0.0,1.19,-0.61,-3.9,0
374825443.0,7016.0,1.0,0.73,0.49,-0.2,-0.44
374828427.0,2984.0,0.0,1.23,-0.61,-3.86,0
374836443.0,8016.0,1.0,0.73,0.49,-0.21,-0.43
374839427.0,2984.0,0.0,1.32,-0.71,-3.8,0
374845443.0,6016.0,1.0,0.73,0.49,-0.22,-0.43
374848427.0,2984.0,0.0,1.71,-0.7,-3.79,0
374855443.0,7016.0,1.0,0.72,0.5,-0.22,-0.42
374858427.0,2984.0,0.0,1.9,-0.44,-3.84,0
374865443.0,7016.0,1.0,0.72,0.5,-0.23,-0.42
374868427.0,2984.0,0.0,2.11,-0.13,-3.81,0
374876443.0,8016.0,1.0,0.72,0.51,-0.23,-0.42
374879427.0,2984.0,0.0,2.11,0.14,-3.89,0
374885443.0,6016.0,1.0,0.71,0.51,-0.24,-0.41
374888427.0,2984.0,0.0,2.01,-0.0,-3.85,0
374895443.0,7016.0,1.0,0.71,0.52,-0.25,-0.41
374898427.0,2984.0,0.0,1.95,-0.11,-3.73,0
374906443.0,8016.0,1.0,0.71,0.52,-0.26,-0.41
374909427.0,2984.0,0.0,2.0,-0.35,-3.7,0
374915443.0,6016.0,1.0,0.7,0.52,-0.26,-0.4
374918427.0,2984.0,0.0,2.29,-0.52,-3.54,0
374926443.0,8016.0,1.0,0.7,0.53,-0.27,-0.4
374929427.0,2984.0,0.0,2.7,-0.35,-3.41,0
374935443.0,6016.0,1.0,0.7,0.53,-0.28,-0.4
374938427.0,2984.0,0.0,2.8,-0.17,-3.25,0
374946443.0,8016.0,1.0,0.69,0.53,-0.29,-0.39
374949427.0,2984.0,0.0,2.68,0.04,-3.12,0
374955443.0,6016.0,1.0,0.69,0.54,-0.3,-0.39
374958427.0,2984.0,0.0,2.45,0.64,-3.17,0
374966443.0,8016.0,1.0,0.68,0.54,-0.3,-0.39
374969427.0,2984.0,0.0,2.26,0.89,-3.09,0
374975443.0,6016.0,1.0,0.68,0.54,-0.31,-0.38
374978427.0,2984.0,0.0,2.23,1.14,-3.0,0
374986443.0,8016.0,1.0,0.68,0.54,-0.32,-0.38
374989427.0,2984.0,0.0,2.19,1.24,-2.93,0
374995443.0,6016.0,1.0,0.67,0.54,-0.33,-0.38
374998427.0,2984.0,0.0,2.09,0.45,-2.74,0
375005443.0,7016.0,1.0,0.67,0.54,-0.34,-0.38
375008427.0,2984.0,0.0,2.03,-0.07,-2.45,0
375015443.0,7016.0,1.0,0.66,0.55,-0.35,-0.38
375018427.0,2984.0,0.0,2.08,-0.64,-2.06,0
375026443.0,8016.0,1.0,0.66,0.55,-0.36,-0.38
375029427.0,2984.0,0.0,2.26,-1.06,-1.62,0
375039443.0,10016.0,1.0,0.65,0.55,-0.37,-0.37
375042427.0,2984.0,0.0,3.01,-0.93,-1.3,0
375046443.0,4016.0,1.0,0.64,0.55,-0.38,-0.37
375049427.0,2984.0,0.0,3.49,-0.2,-1.35,0
375056443.0,7016.0,1.0,0.64,0.55,-0.39,-0.37
375059427.0,2984.0,0.0,3.91,0.25,-1.36,0
375066443.0,7016.0,1.0,0.63,0.55,-0.4,-0.37
375069427.0,2984.0,0.0,4.12,0.16,-1.08,0
375075443.0,6016.0,1.0,0.63,0.55,-0.41,-0.37
375078427.0,2984.0,0.0,4.28,-0.91,-0.62,0
375086443.0,8016.0,1.0,0.62,0.55,-0.41,-0.37
375090427.0,3984.0,0.0,4.31,-1.14,-0.34,0
375096443.0,6016.0,1.0,0.61,0.55,-0.42,-0.37
375099427.0,2984.0,0.0,4.47,-1.43,-0.13,0
375106443.0,7016.0,1.0,0.61,0.55,-0.43,-0.38
375109427.0,2984.0,0.0,4.81,-1.98,0.38,0
375116443.0,7016.0,1.0,0.6,0.55,-0.44,-0.38
375119427.0,2984.0,0.0,4.84,-2.12,0.7,0
375126443.0,7016.0,1.0,0.6,0.55,-0.44,-0.38
375129427.0,2984.0,0.0,4.81,-2.03,0.96,0
375136443.0,7016.0,1.0,0.59,0.55,-0.45,-0.38
375139427.0,2984.0,0.0,4.73,-1.48,1.06,0
375145443.0,6016.0,1.0,0.59,0.55,-0.45,-0.38
375148427.0,2984.0,0.0,4.84,-0.26,1.08,0
375158443.0,10016.0,1.0,0.58,0.55,-0.46,-0.38
375161427.0,2984.0,0.0,5.23,-0.04,1.23,0
375166443.0,5016.0,1.0,0.58,0.55,-0.47,-0.38
375169427.0,2984.0,0.0,5.46,-0.39,1.59,0
375176443.0,7016.0,1.0,0.57,0.55,-0.47,-0.39
375179427.0,2984.0,0.0,5.46,-0.63,1.93,0
375185443.0,6016.0,1.0,0.57,0.55,-0.48,-0.39
375188427.0,2984.0,0.0,4.88,-0.51,2.1,0
375196443.0,8016.0,1.0,0.56,0.54,-0.48,-0.4
375199427.0,2984.0,0.0,4.48,-0.6,2.22,0
375206443.0,7016.0,1.0,0.56,0.54,-0.48,-0.4
375210427.0,3984.0,0.0,4.09,-0.64,2.48,0
375216443.0,6016.0,1.0,0.55,0.54,-0.49,-0.41
375219427.0,2984.0,0.0,3.79,-0.72,2.7,0
375226443.0,7016.0,1.0,0.55,0.54,-0.49,-0.41
375229427.0,2984.0,0.0,3.5,-0.57,3.05,0
375236443.0,7016.0,1.0,0.55,0.54,-0.49,-0.41
375239427.0,2984.0,0.0,3.43,-0.26,3.2,0
375246443.0,7016.0,1.0,0.54,0.54,-0.49,-0.42
375249427.0,2984.0,0.0,3.38,-0.15,3.3,0
375256443.0,7016.0,1.0,0.54,0.54,-0.5,-0.42
375259427.0,2984.0,0.0,3.53,-0.27,3.44,0
375266443.0,7016.0,1.0,0.53,0.54,-0.5,-0.42
375269427.0,2984.0,0.0,3.1,-0.8,3.72,0
375276443.0,7016.0,1.0,0.53,0.53,-0.5,-0.43
375279427.0,2984.0,0.0,2.66,-0.86,3.87,0
375286443.0,7016.0,1.0,0.53,0.53,-0.5,-0.43
375289427.0,2984.0,0.0,2.35,-0.87,3.98,0
375295443.0,6016.0,1.0,0.52,0.53,-0.5,-0.44
375298427.0,2984.0,0.0,2.02,-0.99,4.09,0
375306443.0,8016.0,1.0,0.52,0.53,-0.5,-0.44
375309427.0,2984.0,0.0,1.75,-1.04,4.13,0
375316443.0,7016.0,1.0,0.51,0.54,-0.5,-0.45
375319427.0,2984.0,0.0,1.62,-1.16,4.12,0
375326443.0,7016.0,1.0,0.51,0.54,-0.5,-0.45
375329427.0,2984.0,0.0,1.53,-1.32,4.15,0
375335443.0,6016.0,1.0,0.51,0.54,-0.49,-0.46
375338427.0,2984.0,0.0,1.49,-1.09,4.21,0
375346443.0,8016.0,1.0,0.5,0.54,-0.49,-0.46
375349427.0,2984.0,0.0,1.44,-1.21,4.18,0
375356443.0,7016.0,1.0,0.5,0.54,-0.49,-0.47
375359427.0,2984.0,0.0,1.43,-1.42,4.25,0
375366443.0,7016.0,1.0,0.5,0.54,-0.49,-0.47
375369427.0,2984.0,0.0,1.34,-1.74,4.27,0
375375443.0,6016.0,1.0,0.5,0.54,-0.48,-0.48
375378427.0,2984.0,0.0,1.07,-2.06,4.36,0
375386443.0,8016.0,1.0,0.5,0.54,-0.48,-0.48
375389427.0,2984.0,0.0,0.98,-1.96,4.27,0
375396443.0,7016.0,1.0,0.5,0.54,-0.47,-0.49
375399427.0,2984.0,0.0,0.86,-1.94,4.06,0
375406443.0,7016.0,1.0,0.5,0.54,-0.47,-0.49
375409427.0,2984.0,0.0,0.83,-1.91,4.08,0
375416443.0,7016.0,1.0,0.5,0.54,-0.46,-0.5
375419427.0,2984.0,0.0,0.45,-1.88,3.93,0
375426443.0,7016.0,1.0,0.5,0.54,-0.46,-0.5
375430427.0,3984.0,0.0,0.21,-1.93,3.79,0
375436443.0,6016.0,1.0,0.5,0.54,-0.45,-0.5
375439427.0,2984.0,0.0,0.06,-1.88,3.59,0
375446443.0,7016.0,1.0,0.5,0.54,-0.44,-0.51
375449427.0,2984.0,0.0,-0.01,-1.79,3.34,0
375459443.0,10016.0,1.0,0.51,0.54,-0.43,-0.51
375462427.0,2984.0,0.0,-0.15,-1.55,2.95,0
375466443.0,4016.0,1.0,0.51,0.54,-0.43,-0.51
375469427.0,2984.0,0.0,-0.18,-1.43,2.77,0
375476443.0,7016.0,1.0,0.51,0.54,-0.42,-0.52
375479427.0,2984.0,0.0,-0.25,-1.48,2.47,0
375486443.0,7016.0,1.0,0.52,0.54,-0.41,-0.52
375489427.0,2984.0,0.0,-0.37,-1.43,2.16,0
375496443.0,7016.0,1.0,0.52,0.54,-0.4,-0.52
375499427.0,2984.0,0.0,-0.54,-1.52,1.95,0
375506443.0,7016.0,1.0,0.53,0.54,-0.39,-0.53
375509427.0,2984.0,0.0,-0.76,-1.59,1.75,0
375516443.0,7016.0,1.0,0.53,0.54,-0.38,-0.53
375519427.0,2984.0,0.0,-0.99,-1.67,1.5,0
375526443.0,7016.0,1.0,0.54,0.54,-0.37,-0.53
